2362	0.998573	-0.000850	1.456787	0.000850	0.998573	-1.258850	
2363	0.998972	-0.000563	1.337402	0.000563	0.998972	-0.757355	
2364	0.998457	-0.000688	1.361389	0.000688	0.998457	-0.903656	
2365	0.999191	-0.000663	1.173523	0.000663	0.999191	-1.124817	
2366	0.998738	-0.000949	1.234131	0.000949	0.998738	-0.987793	
2367	0.998666	-0.000765	1.476135	0.000765	0.998666	-1.190308	
2368	0.998240	-0.000695	1.455566	0.000695	0.998240	-1.046570	
2369	0.998772	-0.001098	1.347412	0.001098	0.998772	-1.252472	
2370	0.998478	-0.000975	1.626404	0.000975	0.998478	-0.805145	
2371	0.998985	-0.000155	1.315125	0.000155	0.998985	-1.095398	
2372	0.997990	-0.001313	2.022278	0.001313	0.997990	-1.261169	
2373	0.998645	-0.001058	1.342102	0.001058	0.998645	-0.855499	
2374	0.997858	-0.000653	1.934509	0.000653	0.997858	-0.411652	
2375	0.998140	-0.000674	1.595520	0.000674	0.998140	-0.806763	
2376	0.998632	-0.000767	1.131042	0.000767	0.998632	-0.824829	
2377	0.999669	-0.000297	0.501099	0.000297	0.999669	-0.548431	
2378	0.997898	-0.000583	1.808044	0.000583	0.997898	-0.809723	
2379	0.998885	-0.000432	1.111389	0.000432	0.998885	-1.132050	
2380	0.998569	-0.000724	1.427124	0.000724	0.998569	-0.647034	
2381	0.998559	-0.001177	1.903931	0.001177	0.998559	-1.663696	
2382	0.999273	-0.000621	0.902649	0.000621	0.999273	-1.007019	
2383	0.998244	-0.000824	1.475098	0.000824	0.998244	-0.889282	
2384	0.998993	-0.000704	1.020935	0.000704	0.998993	-0.580109	
2385	0.998812	-0.000953	1.182373	0.000953	0.998812	-1.363800	
2386	0.998542	-0.000849	1.042236	0.000849	0.998542	-0.607483	
2387	0.998541	-0.000515	1.149231	0.000515	0.998541	-0.643921	
2388	0.998328	-0.000531	1.781311	0.000531	0.998328	-0.743591	
2389	0.999018	-0.000482	1.516357	0.000482	0.999018	-0.987793	
2390	0.998594	-0.000042	1.117065	0.000042	0.998594	-0.930298	
2391	0.998595	-0.000587	1.798828	0.000587	0.998595	-2.059357	
2392	0.998343	-0.000559	1.839661	0.000559	0.998343	-1.713287	
2393	0.999210	-0.000258	0.988708	0.000258	0.999210	-1.780365	
2394	0.999082	-0.000266	1.896545	0.000266	0.999082	-2.104309	
2395	0.998269	-0.001053	2.958984	0.001053	0.998269	-3.148834	
2396	0.998899	-0.000203	1.726501	0.000203	0.998899	-2.721802	
2397	0.998779	-0.001901	2.234131	0.001901	0.998779	-3.955872	
2398	0.998688	-0.001542	0.790161	0.001542	0.998688	0.162445	
2399	0.999126	-0.001743	0.835266	0.001743	0.999126	2.045166	
2400	0.998089	0.001035	1.275146	-0.001035	0.998089	2.813232	
2401	0.997868	-0.000095	2.929138	0.000095	0.997868	-1.755188	
2402	0.999016	-0.000881	1.364624	0.000881	0.999016	-1.583069	
2403	0.998599	-0.001021	2.580994	0.001021	0.998599	0.175232	
2404	0.998854	-0.000158	2.039368	0.000158	0.998854	-0.237427	
