2372	0.999971	0.000082	0.081177	-0.000082	0.999971	0.178986	
2373	0.999979	0.000194	0.083252	-0.000194	0.999979	0.543884	
2374	0.999952	0.000056	0.382324	-0.000056	0.999952	0.072449	
2375	1.000093	0.000346	-0.457397	-0.000346	1.000093	0.229919	
2376	1.000093	0.000029	-0.410156	-0.000029	1.000093	0.106018	
2377	0.999972	0.000158	-0.040039	-0.000158	0.999972	0.167847	
2378	0.999931	0.000129	0.087891	-0.000129	0.999931	0.039520	
2379	1.000041	0.000290	0.193726	-0.000290	1.000041	0.289429	
2380	1.000016	-0.000060	0.017456	0.000060	1.000016	-0.110626	
2381	0.999942	0.000105	0.159302	-0.000105	0.999942	0.153320	
2382	1.000012	0.000081	0.078491	-0.000081	1.000012	0.630035	
2383	0.999895	0.000090	0.131592	-0.000090	0.999895	0.434875	
2384	1.000071	-0.000040	0.108643	0.000040	1.000071	-0.143372	
2385	1.000007	0.000550	-0.586792	-0.000550	1.000007	0.876678	
2386	1.000206	-0.000083	0.355591	0.000083	1.000206	0.202881	
2387	0.999585	0.000083	0.905518	-0.000083	0.999585	0.461761	
2388	1.000208	0.000250	-0.375610	-0.000250	1.000208	0.541229	
2389	0.999757	0.000384	-0.340942	-0.000384	0.999757	0.760498	
2390	1.000129	-0.000107	1.102295	0.000107	1.000129	-0.220367	
2391	0.999804	0.000121	-0.123413	-0.000121	0.999804	0.227875	
2392	1.000062	-0.000011	0.050903	0.000011	1.000062	-0.107056	
2393	0.999891	0.000024	0.192993	-0.000024	0.999891	0.185333	
2394	1.000086	-0.000073	0.060791	0.000073	1.000086	-0.123016	
2395	0.999958	0.000043	0.016602	-0.000043	0.999958	0.081604	
2396	1.000062	-0.000018	-0.036499	0.000018	1.000062	0.017822	
2397	0.999937	0.000007	0.126709	-0.000007	0.999937	0.141998	
2398	1.000097	0.000095	-0.137085	-0.000095	1.000097	0.039581	
2399	0.999899	-0.000123	0.078735	0.000123	0.999899	0.009308	
2400	1.000131	0.000011	-0.017700	-0.000011	1.000131	0.128021	
2401	0.999938	0.000019	0.064941	-0.000019	0.999938	0.324036	
2402	1.000080	0.000032	-0.099365	-0.000032	1.000080	0.024017	
2403	0.999897	-0.000065	0.078369	0.000065	0.999897	0.141968	
2404	1.000072	0.000022	0.029297	-0.000022	1.000072	-0.008118	
2405	0.999913	0.000076	-0.063843	-0.000076	0.999913	0.155609	
2406	1.000129	0.000102	-0.229370	-0.000102	1.000129	0.245331	
2407	0.999842	-0.000003	0.312012	0.000003	0.999842	0.171997	
2408	1.000075	0.000143	-0.125122	-0.000143	1.000075	0.147339	
2409	0.999956	0.000043	0.091309	-0.000043	0.999956	0.115143	
2410	1.000094	0.000093	-0.050537	-0.000093	1.000094	0.205994	
2411	0.999894	0.000241	-0.041748	-0.000241	0.999894	0.771118	
2412	1.000105	0.000061	0.006958	-0.000061	1.000105	0.088654	
2413	0.999929	0.000198	0.158569	-0.000198	0.999929	0.279755	
2414	1.000212	0.000316	0.026123	-0.000316	1.000212	0.312836	
2415	0.999656	-0.000081	0.721069	0.000081	0.999656	0.440857	
2416	1.000240	0.000158	-0.382568	-0.000158	1.000240	0.029236	
2417	0.999815	-0.000025	0.442017	0.000025	0.999815	0.104218	
2418	1.000367	-0.000124	-0.385376	0.000124	1.000367	0.327423	
2419	0.999710	0.000026	-0.185547	-0.000026	0.999710	0.438782	
2420	1.000245	0.000133	-0.184692	-0.000133	1.000245	-0.193665	
2421	0.999963	-0.000194	-0.014282	0.000194	0.999963	0.311218	
2422	1.000043	-0.000120	0.227661	0.000120	1.000043	0.219849	
2423	0.999998	0.000106	0.072021	-0.000106	0.999998	0.257843	
2424	1.000094	0.000081	-0.041260	-0.000081	1.000094	0.183258	
2425	0.999726	0.000133	0.585083	-0.000133	0.999726	0.587769	
2426	1.000188	0.000073	-0.280884	-0.000073	1.000188	0.048920	
2427	0.999877	0.000068	0.281250	-0.000068	0.999877	0.589478	
2428	1.000143	-0.000087	-0.017944	0.000087	1.000143	0.119751	
2429	0.999932	0.000103	0.177734	-0.000103	0.999932	0.444275	
2430	1.000144	-0.000106	-0.144043	0.000106	1.000144	-0.156769	
2431	0.999901	-0.000107	0.205444	0.000107	0.999901	0.616272	
2432	1.000135	0.000140	-0.047363	-0.000140	1.000135	0.015900	
2433	0.999968	-0.000045	0.022461	0.000045	0.999968	0.429810	
2434	1.000228	-0.000058	0.201660	0.000058	1.000228	0.145752	
2435	0.999632	0.000372	0.455933	-0.000372	0.999632	0.974274	
2436	1.000225	-0.000118	-0.304077	0.000118	1.000225	0.042053	
2437	0.999928	0.000074	0.011841	-0.000074	0.999928	0.298737	
2438	1.000122	0.000044	0.123291	-0.000044	1.000122	0.114899	
2439	0.999864	0.000076	-0.144775	-0.000076	0.999864	0.370575	
2440	1.000205	0.000075	-0.142456	-0.000075	1.000205	0.655518	
2441	0.999637	-0.000050	0.959106	0.000050	0.999637	0.294067	
2442	1.000262	0.000030	-0.226807	-0.000030	1.000262	0.152863	
2443	0.999933	-0.000034	0.030518	0.000034	0.999933	0.054199	
2444	1.000147	-0.000134	-0.052979	0.000134	1.000147	0.372955	
2445	0.999891	-0.000040	0.083984	0.000040	0.999891	0.287323	
2446	1.000086	-0.000033	0.113892	0.000033	1.000086	-0.169159	
2447	0.999949	0.000057	0.012695	-0.000057	0.999949	0.402435	
2448	1.000079	-0.000269	0.054810	0.000269	1.000079	0.423401	
2449	0.999795	0.000256	0.171509	-0.000256	0.999795	0.299896	
2450	1.000114	0.000003	-0.068481	-0.000003	1.000114	-0.088623	
2451	0.999782	0.000105	0.107056	-0.000105	0.999782	0.531067	
2452	1.000172	-0.000019	-0.222168	0.000019	1.000172	0.009003	
2453	0.999756	-0.000070	0.245605	0.000070	0.999756	0.503448	
2454	1.000185	-0.000184	-0.126221	0.000184	1.000185	-0.023132	
2455	0.999829	-0.000201	-0.164062	0.000201	0.999829	0.445221	
2456	1.000204	0.000164	-0.104614	-0.000164	1.000204	-0.125183	
2457	0.999908	-0.000195	0.109741	0.000195	0.999908	-0.075348	
2458	1.000148	0.000122	-0.079834	-0.000122	1.000148	0.359314	
2459	0.999826	-0.000114	0.248169	0.000114	0.999826	-0.018127	
2460	1.000358	0.000040	-0.545166	-0.000040	1.000358	0.152252	
2461	0.999772	-0.000143	0.341431	0.000143	0.999772	0.681396	
2462	1.000121	0.000126	-0.198730	-0.000126	1.000121	0.280914	
2463	0.999903	0.000266	0.050171	-0.000266	0.999903	0.523621	
2464	1.000149	0.000103	-0.122681	-0.000103	1.000149	0.109283	
2465	0.999937	-0.000025	0.111328	0.000025	0.999937	0.019714	
2466	1.000095	-0.000063	-0.097656	0.000063	1.000095	0.128510	
2467	0.999893	0.000130	0.074585	-0.000130	0.999893	0.397430	
2468	1.000146	0.000006	-0.198853	-0.000006	1.000146	0.121155	
2469	0.999985	0.000145	-0.155884	-0.000145	0.999985	0.400116	
2470	1.000034	-0.000172	0.463379	0.000172	1.000034	0.326599	
2471	0.999782	0.000159	0.303345	-0.000159	0.999782	0.256317	
2472	1.000399	-0.000183	-0.629639	0.000183	1.000399	-0.124146	
2473	0.999400	0.000083	0.393433	-0.000083	0.999400	0.913971	
2474	1.000331	-0.000096	0.051147	0.000096	1.000331	-0.281433	
2475	0.999836	0.000227	0.009521	-0.000227	0.999836	0.062714	
2476	1.000224	-0.000195	-0.021606	0.000195	1.000224	-0.075409	
2477	0.999934	-0.000065	0.244019	0.000065	0.999934	0.020996	
2478	1.000116	0.000018	-0.014404	-0.000018	1.000116	0.019043	
2479	0.999866	-0.000083	0.109863	0.000083	0.999866	0.238312	
2480	1.000165	0.000078	-0.215332	-0.000078	1.000165	0.109253	
2481	0.999950	0.000014	-0.115112	-0.000014	0.999950	0.347260	
2482	1.000157	0.000103	0.078369	-0.000103	1.000157	-0.409027	
2483	0.999704	0.000204	0.477295	-0.000204	0.999704	0.823212	
2484	1.000226	-0.000171	-0.158081	0.000171	1.000226	-0.149048	
2485	0.999991	-0.000158	-0.186646	0.000158	0.999991	0.068909	
2486	1.000052	0.000123	0.171021	-0.000123	1.000052	-0.027679	
2487	0.999947	0.000080	0.084595	-0.000080	0.999947	0.344086	
2488	1.000179	0.000027	0.062256	-0.000027	1.000179	0.126160	
2489	0.999989	0.000009	-0.071289	-0.000009	0.999989	0.056732	
2490	1.000029	0.000090	0.251831	-0.000090	1.000029	0.266632	
2491	0.999837	0.000293	0.574707	-0.000293	0.999837	0.614258	
2492	1.000290	0.000038	-0.462402	-0.000038	1.000290	0.215454	
2493	0.999838	-0.000014	0.093384	0.000014	0.999838	0.102356	
2494	1.000130	0.000152	-0.246216	-0.000152	1.000130	0.308197	
2495	0.999934	0.000015	0.135010	-0.000015	0.999934	0.033173	
2496	1.000333	0.000112	0.187256	-0.000112	1.000333	0.098114	
2497	0.999768	-0.000210	0.148438	0.000210	0.999768	-0.038940	
2498	1.000055	0.000006	-0.072144	-0.000006	1.000055	0.006165	
2499	0.999988	-0.000024	0.470215	0.000024	0.999988	0.323364	
2500	1.000156	-0.000134	-0.424072	0.000134	1.000156	-0.004608	
2501	1.000052	-0.000003	-0.100830	0.000003	1.000052	0.428497	
2502	0.999970	-0.000095	0.387207	0.000095	0.999970	0.313263	
2503	0.999937	0.000134	0.389160	-0.000134	0.999937	0.285889	
2504	1.000143	0.000119	-0.560852	-0.000119	1.000143	0.033417	
2505	1.000084	0.000149	-0.151489	-0.000149	1.000084	0.070587	
2506	1.000025	0.000119	0.005493	-0.000119	1.000025	-0.021454	
2507	1.000062	0.000016	0.087402	-0.000016	1.000062	-0.252228	
2508	1.000018	-0.000025	0.028320	0.000025	1.000018	0.026306	
2509	1.000070	-0.000146	0.177490	0.000146	1.000070	0.293762	
2510	0.999981	-0.000044	-0.001099	0.000044	0.999981	-0.060150	
2511	1.000026	-0.000192	0.057129	0.000192	1.000026	-0.638000	
2512	1.000072	-0.000038	0.011230	0.000038	1.000072	0.302795	
2513	0.999944	-0.000025	-0.052979	0.000025	0.999944	0.170380	
2514	1.000155	-0.000279	0.127563	0.000279	1.000155	-0.207306	
2515	0.999942	-0.000074	0.327515	0.000074	0.999942	0.264160	
2516	1.000139	-0.000060	0.025513	0.000060	1.000139	-0.123260	
2517	1.000053	0.000019	0.100220	-0.000019	1.000053	-0.067841	
2518	1.000075	-0.000086	-0.039551	0.000086	1.000075	0.169556	
2519	0.999896	-0.000008	0.081665	0.000008	0.999896	0.174011	
2520	1.000110	0.000028	0.098511	-0.000028	1.000110	-0.360138	
2521	1.000009	0.000018	0.035767	-0.000018	1.000009	0.065430	
2522	1.000039	-0.000036	0.095215	0.000036	1.000039	0.394470	
2523	0.999948	0.000013	0.046265	-0.000013	0.999948	0.065948	
2524	1.000071	0.000091	-0.092285	-0.000091	1.000071	0.168579	
2525	0.999963	0.000087	0.043701	-0.000087	0.999963	0.196411	
2526	1.000071	0.000068	-0.119385	-0.000068	1.000071	0.082306	
2527	1.000009	0.000035	-0.091675	-0.000035	1.000009	-0.296783	
2528	1.000068	-0.000008	-0.006714	0.000008	1.000068	-0.105347	
2529	0.999898	-0.000043	-0.400391	0.000043	0.999898	-0.099487	
2530	1.000353	0.000073	-0.312256	-0.000073	1.000353	-0.023804	
2531	0.999880	-0.000025	0.357910	0.000025	0.999880	0.054169	
2532	1.000216	-0.000051	0.130127	0.000051	1.000216	-0.152466	
2533	0.999818	-0.000155	-0.021484	0.000155	0.999818	-0.298309	
2534	1.000356	-0.000137	-0.645264	0.000137	1.000356	-0.457886	
2535	0.999857	0.000071	0.150635	-0.000071	0.999857	0.179688	
2536	1.000085	-0.000077	-0.009033	0.000077	1.000085	-0.168518	
2537	0.999989	-0.000036	-0.023438	0.000036	0.999989	-0.132111	
2538	1.000052	-0.000023	0.105225	0.000023	1.000052	0.048981	
2539	1.000014	0.000013	-0.088379	-0.000013	1.000014	-0.064362	
2540	1.000097	0.000110	0.190552	-0.000110	1.000097	0.127686	
2541	0.999842	-0.000017	0.310059	0.000017	0.999842	0.088837	
2542	1.000124	0.000003	-0.189453	-0.000003	1.000124	0.003021	
2543	0.999877	0.000283	0.081299	-0.000283	0.999877	-0.072815	
2544	1.000152	-0.000202	-0.141113	0.000202	1.000152	-0.304993	
2545	0.999806	0.000025	-0.229980	-0.000025	0.999806	0.059204	
2546	1.000327	-0.000118	0.014648	0.000118	1.000327	-0.827240	
2547	0.999677	-0.000184	0.743774	0.000184	0.999677	0.260101	
2548	1.000231	-0.000022	0.009399	0.000022	1.000231	-0.089905	
2549	0.999956	0.000004	0.073364	-0.000004	0.999956	-0.002258	
2550	1.000128	-0.000046	0.029175	0.000046	1.000128	-0.153992	
2551	0.999917	-0.000077	-0.106689	0.000077	0.999917	-0.140564	
2552	1.000133	-0.000056	0.078491	0.000056	1.000133	0.053436	
2553	0.999828	-0.000073	0.320312	0.000073	0.999828	-0.029297	
2554	1.000369	0.000056	0.350220	-0.000056	1.000369	0.059845	
2555	0.999836	-0.000077	0.171631	0.000077	0.999836	-0.031464	
2556	1.000191	0.000081	-0.141968	-0.000081	1.000191	0.024109	
2557	0.999911	0.000116	0.043823	-0.000116	0.999911	0.246948	
2558	1.000064	0.000041	-0.047241	-0.000041	1.000064	-0.042206	
2559	0.999839	0.000074	0.354980	-0.000074	0.999839	0.126892	
2560	1.000265	0.000318	-0.232788	-0.000318	1.000265	-0.126556	
2561	0.999833	-0.000072	0.369385	0.000072	0.999833	0.122284	
2562	1.000054	-0.000036	-0.011841	0.000036	1.000054	-0.033447	
2563	0.999892	0.000068	0.200684	-0.000068	0.999892	0.144745	
2564	1.000260	-0.000088	0.173706	0.000088	1.000260	-0.305511	
2565	0.999887	0.000039	-0.140015	-0.000039	0.999887	0.185364	
2566	1.000215	0.000202	-0.117554	-0.000202	1.000215	-0.207581	
2567	0.999711	-0.000035	0.754517	0.000035	0.999711	0.039124	
2568	1.000491	0.000154	-0.824219	-0.000154	1.000491	-0.057465	
2569	0.999782	-0.000109	0.510620	0.000109	0.999782	-0.033600	
2570	1.000167	0.000078	-0.132446	-0.000078	1.000167	0.068207	
2571	0.999824	0.000064	0.402710	-0.000064	0.999824	0.202789	
2572	1.000301	-0.000069	-0.207031	0.000069	1.000301	-0.638428	
2573	0.999947	0.000063	-0.246094	-0.000063	0.999947	0.110474	
2574	1.000154	0.000001	0.297241	-0.000001	1.000154	0.025085	
2575	0.999891	-0.000037	0.172485	0.000037	0.999891	0.064667	
2576	1.000216	0.000086	-0.346558	-0.000086	1.000216	-0.094055	
2577	0.999973	0.000031	0.025635	-0.000031	0.999973	-0.001862	
2578	1.000116	-0.000051	-0.092407	0.000051	1.000116	-0.065796	
2579	0.999844	-0.000009	0.241089	0.000009	0.999844	0.200836	
2580	1.000210	0.000131	-0.089722	-0.000131	1.000210	-0.824402	
2581	0.999986	0.000382	-0.976807	-0.000382	0.999986	-0.317535	
2582	1.000228	0.000067	0.061035	-0.000067	1.000228	0.251587	
2583	0.999800	-0.000047	0.404053	0.000047	0.999800	0.952728	
2584	1.000142	0.000007	-0.188354	-0.000007	1.000142	0.052643	
2585	0.999825	-0.000044	0.084717	0.000044	0.999825	-0.020752	
2586	1.000306	0.000090	-0.770386	-0.000090	1.000306	-0.130188	
2587	0.999637	0.000111	0.673218	-0.000111	0.999637	0.271912	
2588	1.000176	0.000086	-0.180664	-0.000086	1.000176	0.050842	
2589	0.999931	0.000075	-0.022339	-0.000075	0.999931	0.246857	
2590	1.000225	-0.000012	-0.392822	0.000012	1.000225	-0.032043	
2591	0.999784	0.000040	0.364746	-0.000040	0.999784	-0.050690	
2592	1.000149	0.000095	-0.268799	-0.000095	1.000149	0.116699	
2593	0.999989	-0.000029	0.045654	0.000029	0.999989	-0.058197	
2594	1.000107	0.000067	-0.115845	-0.000067	1.000107	-0.025146	
2595	0.999893	0.000016	-0.058716	-0.000016	0.999893	0.320679	
2596	1.000077	-0.000015	0.114746	0.000015	1.000077	0.181061	
2597	0.999927	0.000116	-0.287598	-0.000116	0.999927	0.539795	
2598	1.000044	0.000077	0.323730	-0.000077	1.000044	0.164154	
2599	0.999906	0.000097	0.121460	-0.000097	0.999906	0.142914	
2600	1.000181	0.000096	-0.388916	-0.000096	1.000181	0.237518	
2601	0.999798	0.000317	0.197510	-0.000317	0.999798	1.046204	
2602	0.999994	0.000041	0.078369	-0.000041	0.999994	0.319214	
2603	0.999898	0.000014	0.109985	-0.000014	0.999898	0.117432	
2604	1.000187	0.000235	-0.542725	-0.000235	1.000187	0.443420	
2605	0.999604	0.000225	-0.017456	-0.000225	0.999604	0.810730	
2606	1.000306	0.000194	-0.092041	-0.000194	1.000306	-0.155060	
2607	0.999859	-0.000107	0.775513	0.000107	0.999859	0.066650	
2608	1.000353	-0.000059	-0.051270	0.000059	1.000353	0.421356	
2609	0.999837	0.000007	0.048096	-0.000007	0.999837	0.656036	
2610	1.000184	0.000036	0.038696	-0.000036	1.000184	0.094574	
2611	0.999900	-0.000070	0.251587	0.000070	0.999900	-0.017426	
2612	1.000167	0.000079	0.317993	-0.000079	1.000167	0.306427	
2613	0.999835	-0.000024	0.513062	0.000024	0.999835	0.092285	
2614	1.000138	0.000035	-0.018188	-0.000035	1.000138	0.155090	
2615	0.999901	0.000115	0.035767	-0.000115	0.999901	0.717346	
2616	1.000103	0.000098	-0.172241	-0.000098	1.000103	0.156067	
2617	0.999915	-0.000008	0.149170	0.000008	0.999915	-0.130951	
2618	1.000242	0.000093	-0.438477	-0.000093	1.000242	0.362671	
2619	0.999946	0.000121	0.005859	-0.000121	0.999946	0.504089	
2620	1.000089	0.000063	0.004517	-0.000063	1.000089	0.192932	
2621	0.999885	0.000056	0.259155	-0.000056	0.999885	0.014648	
2622	1.000395	-0.000019	0.118164	0.000019	1.000395	0.352234	
2623	0.999683	-0.000045	0.061646	0.000045	0.999683	0.276642	
2624	1.000241	-0.000098	-0.376465	0.000098	1.000241	-0.299286	
2625	0.999683	-0.000150	0.791504	0.000150	0.999683	0.409241	
2626	1.000250	-0.000234	0.234253	0.000234	1.000250	-0.170197	
2627	0.999886	-0.000040	0.260132	0.000040	0.999886	-0.056702	
2628	1.000128	0.000001	-0.127563	-0.000001	1.000128	-0.180634	
2629	0.999953	-0.000141	0.045288	0.000141	0.999953	-0.038605	
2630	1.000044	-0.000019	-0.009521	0.000019	1.000044	-0.022766	
2631	0.999901	-0.000139	0.295532	0.000139	0.999901	-0.325592	
2632	1.000085	0.000078	-0.129883	-0.000078	1.000085	-0.000671	
2633	0.999831	-0.000207	0.041748	0.000207	0.999831	-0.321045	
2634	1.000202	0.000019	-0.465698	-0.000019	1.000202	-0.146484	
2635	0.999884	-0.000174	0.022461	0.000174	0.999884	-0.478699	
2636	1.000077	0.000143	0.205688	-0.000143	1.000077	-0.372986	
2637	1.000061	-0.000113	0.016724	0.000113	1.000061	-0.127167	
2638	1.000091	-0.000063	-0.711914	0.000063	1.000091	0.015991	
2639	0.999981	-0.000125	0.104004	0.000125	0.999981	-0.144073	
2640	0.999902	0.000034	0.385254	-0.000034	0.999902	-0.380524	
2641	1.000109	0.000099	-0.183716	-0.000099	1.000109	-0.389435	
2642	1.000081	-0.000239	-0.237915	0.000239	1.000081	-0.328522	
2643	0.999886	-0.000237	-0.283936	0.000237	0.999886	-0.075348	
2644	1.000035	-0.000059	0.269775	0.000059	1.000035	0.104309	
2645	1.000024	-0.000301	-0.355469	0.000301	1.000024	-0.533661	
2646	1.000032	-0.000008	-0.019043	0.000008	1.000032	-0.131805	
2647	1.000025	-0.000085	0.102539	0.000085	1.000025	-0.174469	
2648	1.000025	-0.000185	-0.024414	0.000185	1.000025	-0.251038	
2649	1.000002	0.000017	0.005005	-0.000017	1.000002	-0.019806	
2650	1.000025	-0.000046	-0.110962	0.000046	1.000025	-0.389618	
2651	1.000097	-0.000002	-0.268799	0.000002	1.000097	-0.082611	
2652	0.999981	0.000028	0.043579	-0.000028	0.999981	-0.027161	
2653	0.999983	-0.000000	0.078003	0.000000	0.999983	-0.005493	
2654	1.000074	-0.000009	-0.084717	0.000009	1.000074	-0.122620	
2655	0.999974	-0.000043	-0.068359	0.000043	0.999974	-0.162567	
2656	1.000150	0.000041	-0.257202	-0.000041	1.000150	-0.011719	
2657	0.999935	0.000085	0.051392	-0.000085	0.999935	0.183624	
2658	1.000017	-0.000072	0.066040	0.000072	1.000017	-0.168579	
2659	0.999939	0.000180	-0.093140	-0.000180	0.999939	0.386475	
2660	1.000081	0.000124	-0.183228	-0.000124	1.000081	0.235992	
2661	0.999753	0.000073	0.034302	-0.000073	0.999753	0.471863	
2662	1.000206	0.000134	0.088745	-0.000134	1.000206	-0.414642	
2663	0.999960	-0.000013	0.023438	0.000013	0.999960	0.152740	
2664	1.000087	0.000040	-0.170288	-0.000040	1.000087	0.040192	
2665	0.999820	0.000066	-0.061401	-0.000066	0.999820	0.287201	
2666	1.000096	0.000006	-0.070557	-0.000006	1.000096	0.118835	
2667	0.999923	0.000053	0.027466	-0.000053	0.999923	0.104889	
2668	1.000076	0.000044	-0.092163	-0.000044	1.000076	0.076996	
2669	0.999874	-0.000055	-0.283691	0.000055	0.999874	1.090057	
2670	1.000083	0.000065	0.049194	-0.000065	1.000083	0.015808	
2671	0.999945	0.000129	-0.052368	-0.000129	0.999945	0.265411	
2672	1.000089	0.000087	0.033325	-0.000087	1.000089	0.493439	
2673	0.999889	0.000083	-0.069336	-0.000083	0.999889	0.221375	
2674	1.000145	-0.000067	0.023560	0.000067	1.000145	-0.191864	
2675	0.999955	0.000057	0.047485	-0.000057	0.999955	0.196899	
2676	1.000119	-0.000088	0.017090	0.000088	1.000119	0.106110	
2677	0.999927	-0.000112	0.198975	0.000112	0.999927	0.219788	
2678	1.000159	-0.000035	0.028931	0.000035	1.000159	0.056396	
2679	0.999835	-0.000077	0.088867	0.000077	0.999835	0.057587	
2680	1.000236	0.000141	-0.121216	-0.000141	1.000236	-0.165314	
2681	1.000037	-0.000126	-0.036987	0.000126	1.000037	-0.130371	
2682	1.000086	0.000006	-0.104858	-0.000006	1.000086	-0.005035	
2683	0.999995	-0.000080	0.015381	0.000080	0.999995	0.170013	
2684	1.000138	0.000002	-0.111816	-0.000002	1.000138	-0.005280	
2685	0.999907	0.000002	0.301636	-0.000002	0.999907	0.037994	
2686	1.000384	-0.000201	0.074341	0.000201	1.000384	-0.575195	
2687	0.999913	-0.000060	0.120239	0.000060	0.999913	0.264740	
2688	1.000146	-0.000052	-0.216187	0.000052	1.000146	-0.026794	
2689	0.999958	-0.000088	0.101685	0.000088	0.999958	0.035248	
2690	1.000098	-0.000018	-0.084229	0.000018	1.000098	-0.124390	
2691	0.999945	0.000058	-0.029541	-0.000058	0.999945	0.108154	
2692	1.000257	-0.000134	-0.171143	0.000134	1.000257	-0.433655	
2693	0.999911	-0.000017	-0.448242	0.000017	0.999911	0.165375	
2694	1.000241	0.000024	-0.373291	-0.000024	1.000241	-0.089447	
2695	0.999884	0.000032	0.091919	-0.000032	0.999884	-0.056366	
2696	1.000346	-0.000237	-0.411743	0.000237	1.000346	-0.701019	
2697	0.999783	0.000260	0.136841	-0.000260	0.999783	-0.121948	
2698	1.000331	-0.000053	-0.607178	0.000053	1.000331	-0.399261	
2699	1.000009	-0.000137	-0.099487	0.000137	1.000009	0.036346	
2700	1.000117	-0.000005	-0.239136	0.000005	1.000117	0.156097	
2701	0.999742	-0.000066	-0.041382	0.000066	0.999742	-0.027313	
2702	1.000336	0.000124	-0.964966	-0.000124	1.000336	0.053192	
2703	0.999689	0.000066	0.169067	-0.000066	0.999689	-0.720886	
2704	1.000381	0.000009	-0.524048	-0.000009	1.000381	-0.392914	
2705	0.999913	0.000032	-0.140991	-0.000032	0.999913	0.268280	
2706	1.000236	-0.000067	0.045776	0.000067	1.000236	-0.093079	
2707	0.999903	0.000084	-0.173462	-0.000084	0.999903	-0.098358	
2708	1.000323	0.000098	-0.538330	-0.000098	1.000323	-0.709900	
2709	0.999954	-0.000265	-0.028931	0.000265	0.999954	-0.024109	
2710	1.000060	-0.000027	-0.071777	0.000027	1.000060	-0.266022	
2711	0.999947	-0.000042	-0.235718	0.000042	0.999947	-0.117493	
2712	1.000287	-0.000194	-0.729126	0.000194	1.000287	-0.015137	
2713	0.999801	-0.000192	0.334961	0.000192	0.999801	-0.193481	
2714	1.000136	-0.000026	-0.141479	0.000026	1.000136	-0.196320	
2715	0.999965	-0.000037	-0.274414	0.000037	0.999965	-0.006775	
2716	1.000142	-0.000028	-0.153442	0.000028	1.000142	0.056976	
2717	0.999758	-0.000164	0.113525	0.000164	0.999758	0.572571	
2718	1.000102	0.000060	-0.146240	-0.000060	1.000102	0.020142	
2719	0.999945	0.000000	0.062012	-0.000000	0.999945	0.100037	
2720	1.000230	0.000367	-0.818726	-0.000367	1.000230	-0.054840	
2721	0.999944	-0.000013	-0.032837	0.000013	0.999944	-0.033844	
2722	0.999974	0.000287	0.246704	-0.000287	0.999974	-0.461090	
2723	1.000075	-0.000066	-0.091553	0.000066	1.000075	-0.014893	
2724	1.000057	-0.000121	-0.041748	0.000121	1.000057	0.050720	
2725	1.000106	0.000182	-0.611694	-0.000182	1.000106	-0.047913	
2726	1.000039	-0.000139	0.081055	0.000139	1.000039	-0.359741	
2727	1.000016	-0.000138	-0.057251	0.000138	1.000016	-0.079071	
2728	1.000012	-0.000079	-0.024658	0.000079	1.000012	-0.135345	
2729	1.000060	-0.000285	-0.009033	0.000285	1.000060	-0.638428	
2730	0.999966	-0.000107	0.067993	0.000107	0.999966	0.043945	
2731	0.999973	-0.000052	0.219238	0.000052	0.999973	-0.170044	
2732	1.000086	-0.000139	-0.183228	0.000139	1.000086	0.064484	
2733	1.000020	-0.000044	-0.027954	0.000044	1.000020	-0.215027	
2734	1.000043	0.000101	-0.072021	-0.000101	1.000043	-0.006653	
2735	0.999957	-0.000031	0.119019	0.000031	0.999957	0.251556	
2736	0.999950	0.000081	0.095337	-0.000081	0.999950	0.274963	
2737	1.000048	-0.000141	0.007324	0.000141	1.000048	-0.222412	
2738	1.000043	-0.000079	-0.048828	0.000079	1.000043	0.005890	
2739	1.000008	-0.000072	0.094604	0.000072	1.000008	0.031250	
2740	1.000035	-0.000039	0.009888	0.000039	1.000035	-0.079956	
2741	1.000095	-0.000105	-0.181885	0.000105	1.000095	-0.131470	
2742	0.999982	0.000053	0.058472	-0.000053	0.999982	0.103271	
2743	0.999920	-0.000106	0.213257	0.000106	0.999920	0.232788	
2744	1.000178	-0.000272	-0.142090	0.000272	1.000178	-0.664032	
2745	0.999953	-0.000065	0.096313	0.000065	0.999953	-0.220276	
2746	1.000211	0.000086	0.008911	-0.000086	1.000211	-0.686340	
2747	0.999820	-0.000095	-0.217285	0.000095	0.999820	0.003693	
2748	1.000077	-0.000050	0.045776	0.000050	1.000077	0.068878	
2749	0.999867	-0.000228	0.186523	0.000228	0.999867	-0.008881	
2750	1.000142	-0.000065	-0.026855	0.000065	1.000142	-0.099335	
2751	0.999994	-0.000013	0.075928	0.000013	0.999994	-0.060608	
2752	1.000127	-0.000178	-0.044922	0.000178	1.000127	-0.288879	
2753	0.999949	-0.000188	0.165405	0.000188	0.999949	-0.296387	
2754	1.000214	-0.000147	-0.223511	0.000147	1.000214	-0.420959	
2755	0.999830	-0.000221	-0.189819	0.000221	0.999830	-0.257965	
2756	1.000350	0.000190	-1.078735	-0.000190	1.000350	-0.161469	
2757	0.999945	-0.000075	-0.185547	0.000075	0.999945	-0.334320	
2758	1.000150	0.000216	-0.082031	-0.000216	1.000150	-0.194763	
2759	1.000031	-0.000058	-0.047729	0.000058	1.000031	-0.645508	
2760	1.000190	0.000067	-1.057373	-0.000067	1.000190	-1.201385	
2761	0.999762	-0.000365	-0.110962	0.000365	0.999762	0.467926	
